docID,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
713,96,59.03,46.21,39.59,52.41,19.2,9.38,86.46,73.96,51.04,12.5,9.38,4.17,0,0,5.21,0,3.13,10.42,4.17,2.08,15.63,8.33,7.29,5.21,0,29.17,0,4.17,9.38,2.08,9.38,0,22.92,0,22.92,11.46,8.33,4.17,1.04,0,0,0,2.08,2.08,0,2.08,2.08,0,0,0,0,0,9.38,4.17,0,0,0,0,2.08,5.21,0,0,0,5.21,2.08,0,0,2.08,4.17,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,7.29,0,5.21,2.08,0,0,0,3.13,8.33,2.08,1.04,0,0,0,0,0,6.25,5.21,0,0,0,0,1.04
714,22,1,1,95.15,20.23,22,9.09,86.36,81.82,72.73,13.64,0,0,0,0,0,0,13.64,4.55,4.55,0,13.64,9.09,13.64,22.73,9.09,18.18,4.55,0,0,0,0,0,27.27,0,27.27,0,13.64,0,4.55,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,4.55,4.55,9.09,0,0,0,0,0,0,9.09,4.55,0,0,0,4.55,0
715,17,29.85,73.71,1,99,17,17.65,70.59,58.82,47.06,11.76,11.76,5.88,0,0,5.88,0,0,11.76,11.76,0,0,11.76,0,11.76,0,17.65,5.88,0,11.76,5.88,11.76,5.88,17.65,0,17.65,0,11.76,5.88,0,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,17.65,5.88,0,0,0,0,0,11.76,0,0,0,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0
716,8,5.64,40.06,1,20.23,4,37.5,87.5,62.5,50,12.5,12.5,0,0,0,0,12.5,0,12.5,0,0,12.5,12.5,0,12.5,12.5,25,0,0,12.5,0,0,12.5,25,12.5,12.5,0,12.5,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,37.5,12.5,12.5,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,37.5,25,0,0,0,12.5,0
717,7,18.12,97.11,1,20.23,3.5,28.57,71.43,57.14,57.14,14.29,14.29,0,0,0,14.29,0,0,14.29,14.29,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0
718,31,1,4.4,58.85,20.23,10.33,16.13,90.32,83.87,64.52,16.13,12.9,3.23,0,0,3.23,6.45,3.23,6.45,3.23,0,3.23,12.9,12.9,6.45,9.68,32.26,3.23,3.23,0,0,0,0,22.58,3.23,19.35,6.45,3.23,0,3.23,0,6.45,0,0,0,0,0,0,0,0,0,0,0,12.9,3.23,0,0,0,0,3.23,9.68,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,3.23,3.23,0,0,0,0,3.23,0,0,0,0,6.45,6.45,0,0,3.23,0,0,0,3.23,16.13,0,0,0,0,0,0,0,12.9,9.68,3.23,0,0,0,0
719,29,3,40.06,2.1,99,29,17.24,72.41,55.17,51.72,17.24,17.24,10.34,3.45,0,3.45,0,0,3.45,3.45,0,3.45,6.9,6.9,17.24,0,6.9,3.45,0,6.9,6.9,3.45,0,17.24,0,17.24,0,6.9,3.45,6.9,0,3.45,0,13.79,13.79,0,3.45,3.45,0,0,0,0,0,13.79,3.45,0,0,0,0,0,10.34,0,0,0,3.45,3.45,3.45,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,3.45,0,0,0,3.45,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0
720,15,39.7,40.06,93.95,20.23,7.5,13.33,93.33,66.67,66.67,13.33,13.33,6.67,0,0,6.67,0,0,13.33,6.67,6.67,13.33,6.67,6.67,13.33,0,6.67,6.67,6.67,0,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,0,6.67,20,0,0,0,0,6.67,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0
721,53,65.45,4.74,68.36,5.02,17.67,9.43,79.25,69.81,50.94,9.43,7.55,7.55,0,0,0,0,1.89,20.75,13.21,0,7.55,1.89,9.43,11.32,0,9.43,5.66,3.77,0,0,0,0,11.32,0,11.32,3.77,7.55,0,1.89,0,1.89,0,1.89,0,1.89,0,0,0,0,0,0,0,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,3.77,11.32,0,0,1.89,1.89,0,7.55,5.66,0,1.89,0,1.89,0,1.89,0,0,5.66,5.66,0,0,0,0,0
722,46,77.67,40.06,99,97.48,11.5,21.74,69.57,47.83,39.13,10.87,8.7,8.7,0,0,0,0,2.17,19.57,10.87,0,6.52,8.7,2.17,2.17,0,10.87,6.52,0,0,0,0,0,13.04,0,13.04,10.87,4.35,0,0,0,0,0,6.52,6.52,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,13.04,0,0,0,0,6.52,2.17,0,0,0,0,0,0,10.87,8.7,0,0,0,2.17,0
723,28,83.77,40.06,89.39,1,9.33,10.71,75,64.29,57.14,10.71,7.14,0,3.57,0,0,3.57,3.57,21.43,10.71,3.57,14.29,7.14,0,7.14,3.57,14.29,0,7.14,7.14,3.57,3.57,0,10.71,0,10.71,0,0,3.57,3.57,0,7.14,0,3.57,0,3.57,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,7.14,21.43,0,0,21.43,0,0,0,0,0,3.57,0,0,0,0,0,0,14.29,10.71,0,0,0,3.57,0
724,21,18.12,40.06,1,88.66,21,14.29,95.24,76.19,61.9,14.29,9.52,4.76,0,0,4.76,0,4.76,9.52,0,0,14.29,14.29,4.76,9.52,0,28.57,4.76,9.52,9.52,4.76,9.52,0,19.05,0,19.05,4.76,9.52,4.76,0,0,0,0,4.76,4.76,0,4.76,4.76,0,0,0,0,0,14.29,4.76,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,9.52,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,9.52,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0
725,31,4.68,59.25,6.29,20.23,7.75,9.68,90.32,87.1,74.19,16.13,9.68,3.23,6.45,0,0,0,6.45,19.35,6.45,0,12.9,9.68,9.68,16.13,6.45,22.58,0,9.68,9.68,6.45,3.23,0,22.58,6.45,16.13,0,6.45,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,16.13,16.13,3.23,6.45,9.68,3.23,0,0,0,3.23,9.68,0,0,0,0,0,0,12.9,12.9,0,0,0,0,0
726,28,11.88,79.51,8.95,75.77,9.33,14.29,85.71,82.14,67.86,21.43,17.86,7.14,0,0,10.71,0,3.57,14.29,7.14,3.57,10.71,10.71,3.57,14.29,0,21.43,7.14,3.57,0,0,0,0,7.14,0,7.14,0,3.57,3.57,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,17.86,0,7.14,7.14,0,0,3.57,3.57,10.71,0,0,0,0,0,0,0,10.71,10.71,0,0,0,0,0
727,55,39.7,5.27,16.38,20.23,7.86,21.82,74.55,65.45,45.45,3.64,1.82,0,0,0,0,1.82,1.82,10.91,5.45,0,5.45,9.09,3.64,9.09,5.45,23.64,5.45,7.27,0,0,0,0,18.18,5.45,12.73,0,1.82,3.64,1.82,0,5.45,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,3.64,5.45,0,0,0,0,1.82,0,0,0,0,7.27,9.09,0,1.82,1.82,1.82,0,3.64,7.27,14.55,0,0,0,0,0,0,0,14.55,12.73,0,0,0,1.82,0
728,70,39.7,85.08,1,41.28,14,14.29,75.71,62.86,51.43,12.86,11.43,1.43,0,0,10,0,1.43,14.29,8.57,2.86,7.14,8.57,5.71,8.57,0,15.71,2.86,4.29,4.29,0,4.29,0,10,0,10,2.86,1.43,4.29,0,0,1.43,0,1.43,1.43,0,0,0,0,0,0,0,0,11.43,0,0,0,0,0,0,11.43,1.43,0,0,10,2.86,0,0,2.86,1.43,0,0,1.43,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,7.14,5.71,0,2.86,2.86,0,0,0,5.71,10,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0
729,22,12.37,5.27,5.07,20.23,11,18.18,77.27,72.73,68.18,4.55,0,0,0,0,0,0,4.55,27.27,9.09,0,9.09,18.18,4.55,18.18,4.55,22.73,4.55,4.55,0,0,0,0,22.73,9.09,13.64,0,9.09,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,4.55,13.64,4.55,0,0,0,0,0,0,13.64,9.09,0,0,0,4.55,0
730,22,89.52,5.27,5.07,20.23,11,4.55,77.27,68.18,54.55,13.64,4.55,0,0,0,4.55,0,9.09,9.09,9.09,0,18.18,4.55,0,4.55,4.55,18.18,0,0,9.09,0,9.09,0,22.73,0,22.73,4.55,4.55,4.55,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,4.55,4.55,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,18.18,4.55,0,0,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0
731,35,8.96,24.76,1.27,20.23,7,14.29,80,74.29,62.86,31.43,28.57,14.29,0,0,14.29,0,2.86,5.71,0,0,14.29,5.71,2.86,8.57,0,17.14,0,0,0,0,0,0,20,2.86,17.14,5.71,2.86,5.71,2.86,0,2.86,0,0,0,0,0,0,0,0,0,0,0,17.14,2.86,0,0,0,0,2.86,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,2.86,0,0,2.86,0,0,0,0,2.86,5.71,0,0,0,0,0,0,17.14,14.29,2.86,0,0,0,0
732,39,68.35,1,99,1,19.5,20.51,79.49,66.67,58.97,12.82,10.26,7.69,0,0,0,2.56,2.56,20.51,12.82,0,10.26,7.69,0,5.13,7.69,15.38,0,2.56,0,0,0,0,23.08,0,23.08,12.82,2.56,0,0,0,7.69,0,5.13,0,5.13,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,7.69,0,0,5.13,0,0,0,0,7.69,0,0,0,0,0,0,0,5.13,5.13,0,0,0,0,0
733,27,23.88,2.75,10.18,77.5,9,22.22,62.96,59.26,51.85,11.11,11.11,11.11,0,0,0,0,0,14.81,11.11,0,3.7,11.11,7.41,11.11,0,11.11,7.41,0,0,0,0,0,11.11,0,11.11,3.7,3.7,3.7,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,0,0,0,0,0,0,0,0,7.41,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0
734,94,67.32,6.28,12.21,9.87,15.67,13.83,80.85,69.15,56.38,5.32,2.13,2.13,0,0,0,0,3.19,18.09,13.83,0,8.51,11.7,6.38,9.57,0,19.15,7.45,5.32,1.06,0,0,1.06,20.21,1.06,19.15,4.26,4.26,6.38,4.26,0,6.38,0,3.19,1.06,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,5.32,6.38,0,0,4.26,0,0,2.13,1.06,0,0,0,0,0,0,0,0,11.7,5.32,5.32,0,1.06,0,0
735,44,26.1,27.64,50.45,55.62,22,13.64,88.64,75,56.82,18.18,11.36,6.82,0,0,4.55,0,6.82,9.09,0,4.55,13.64,9.09,6.82,4.55,0,22.73,0,9.09,2.27,2.27,2.27,0,25,2.27,22.73,11.36,2.27,9.09,2.27,0,0,0,2.27,2.27,0,2.27,2.27,0,0,0,0,0,9.09,4.55,0,0,0,2.27,0,4.55,0,0,0,4.55,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,18.18,6.82,0,6.82,0,0,0,0,6.82,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0
736,39,1,55.35,16.81,2.7,5.57,7.69,94.87,92.31,71.79,15.38,15.38,5.13,0,2.56,0,5.13,0,10.26,2.56,0,5.13,23.08,10.26,7.69,2.56,33.33,10.26,7.69,2.56,0,0,2.56,25.64,0,25.64,7.69,5.13,2.56,7.69,0,2.56,0,2.56,0,2.56,0,0,0,0,0,0,0,12.82,2.56,0,0,2.56,0,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,5.13,0,0,0,0,0,0,7.69,0,0,2.56,0,0,0,0,0,0,10.26,0,0,0,0,0,0,0,0,2.56,10.26,7.69,0,0,0,0,0,20.51,15.38,0,2.56,0,2.56,0
737,16,13.27,99,1,20.23,8,0,75,56.25,56.25,18.75,12.5,0,0,0,12.5,0,6.25,18.75,6.25,0,6.25,18.75,0,6.25,0,18.75,0,0,0,0,0,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,18.75,0,0,0,18.75,0,0,0,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,6.25,6.25,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0
738,34,16.49,1,26.78,20.23,11.33,17.65,82.35,79.41,61.76,5.88,5.88,2.94,0,0,0,2.94,0,17.65,11.76,0,2.94,8.82,8.82,14.71,5.88,23.53,8.82,11.76,0,0,0,0,26.47,2.94,17.65,2.94,2.94,0,5.88,5.88,8.82,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,5.88,5.88,0,0,0,8.82,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,0,8.82,8.82,0,0,0,0,0
739,15,39.7,1.24,19.26,20.23,7.5,6.67,93.33,86.67,73.33,13.33,6.67,0,0,0,0,6.67,6.67,26.67,13.33,0,13.33,20,0,0,13.33,33.33,0,0,0,0,0,0,26.67,6.67,20,0,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0
740,57,12.74,5.8,45.82,1,19,14.04,82.46,70.18,59.65,15.79,15.79,8.77,0,1.75,0,5.26,0,8.77,7.02,0,12.28,12.28,5.26,12.28,5.26,19.3,3.51,0,5.26,1.75,0,3.51,10.53,1.75,8.77,0,3.51,1.75,1.75,0,3.51,0,10.53,3.51,7.02,5.26,1.75,3.51,0,3.51,0,0,19.3,10.53,1.75,1.75,3.51,0,3.51,7.02,0,0,0,0,0,0,0,0,1.75,0,0,1.75,0,0,5.26,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,7.02,5.26,0,0,5.26,0,0,0,1.75,0,8.77,0,0,0,0,0,0,14.04,3.51,0,0,5.26,5.26,0
741,38,4.13,55.75,70.28,61.63,38,7.89,94.74,89.47,65.79,23.68,18.42,7.89,0,0,10.53,0,5.26,15.79,5.26,0,7.89,7.89,7.89,10.53,2.63,26.32,5.26,2.63,2.63,0,2.63,0,23.68,7.89,15.79,5.26,7.89,2.63,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,15.79,2.63,0,0,0,2.63,0,13.16,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,13.16,21.05,0,7.89,13.16,0,2.63,0,0,10.53,2.63,0,0,0,0,0,0,2.63,2.63,0,0,0,0,0
742,74,46.94,25.5,94.68,1,37,16.22,85.14,71.62,60.81,10.81,1.35,0,1.35,0,0,0,9.46,14.86,9.46,0,13.51,10.81,4.05,12.16,2.7,20.27,1.35,4.05,6.76,1.35,1.35,4.05,17.57,6.76,10.81,0,4.05,1.35,2.7,0,5.41,0,6.76,0,6.76,0,0,0,0,0,0,0,13.51,4.05,0,0,4.05,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,0,4.05,0,0,4.05,0,0,0,0,0,0,5.41,17.57,0,4.05,14.86,0,1.35,0,4.05,1.35,1.35,5.41,0,0,0,0,0,4.05,2.7,0,0,0,1.35,0
743,45,7.5,77.41,47.52,20.23,22.5,17.78,86.67,71.11,57.78,13.33,11.11,0,4.44,0,2.22,4.44,2.22,8.89,6.67,2.22,6.67,8.89,8.89,15.56,2.22,22.22,4.44,2.22,8.89,6.67,4.44,0,17.78,0,17.78,0,6.67,4.44,6.67,0,6.67,0,4.44,2.22,2.22,4.44,2.22,2.22,0,0,0,0,13.33,2.22,0,0,0,0,0,11.11,0,0,0,2.22,6.67,0,0,6.67,4.44,2.22,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,4.44,0,2.22,0,0,0,0,0,2.22,8.89,17.78,0,8.89,8.89,0,0,2.22,0,4.44,4.44,0,0,0,0,0,0,6.67,4.44,0,0,0,2.22,0
744,25,39.7,63.73,1,20.23,5,12,72,64,48,8,4,0,0,4,0,0,4,8,4,0,12,0,8,16,4,16,0,0,0,0,0,0,28,8,20,0,4,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,16,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,20,20,0,0,0,0,0
745,18,49.68,99,1,93.93,18,16.67,72.22,61.11,55.56,22.22,22.22,5.56,5.56,0,11.11,0,0,16.67,11.11,5.56,5.56,5.56,0,5.56,0,11.11,5.56,5.56,16.67,16.67,5.56,0,16.67,0,16.67,5.56,5.56,5.56,0,0,0,0,5.56,5.56,0,5.56,5.56,0,0,0,0,0,27.78,5.56,0,0,0,0,0,22.22,0,5.56,11.11,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0
746,25,1,40.06,1,20.23,25,12,88,76,64,8,8,0,8,0,0,0,0,4,0,0,4,16,8,20,8,28,0,0,8,8,0,0,32,4,28,0,4,16,4,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0
747,22,58.76,5.27,99,20.23,22,18.18,86.36,72.73,54.55,9.09,9.09,9.09,0,0,0,0,0,9.09,4.55,0,13.64,4.55,4.55,13.64,0,22.73,0,4.55,0,0,0,0,31.82,4.55,27.27,4.55,9.09,9.09,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,9.09,27.27,0,18.18,9.09,4.55,0,0,0,4.55,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0
748,58,1,1,78.21,20.23,14.5,8.62,86.21,77.59,58.62,20.69,13.79,10.34,0,1.72,0,1.72,6.9,13.79,3.45,0,5.17,17.24,6.9,5.17,8.62,31.03,0,1.72,1.72,0,0,1.72,27.59,6.9,20.69,3.45,6.9,5.17,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,8.62,5.17,0,0,0,0,3.45,3.45,0,0,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,3.45,0,0,0,0,0,0,15.52,8.62,0,3.45,6.9,0,0,1.72,0,0,15.52,1.72,5.17,0,5.17,0,0,17.24,6.9,0,0,0,10.34,0
749,59,77.08,30.62,65.66,73.26,9.83,20.34,77.97,71.19,57.63,13.56,10.17,3.39,0,0,5.08,1.69,3.39,22.03,11.86,6.78,11.86,6.78,3.39,5.08,1.69,15.25,6.78,8.47,3.39,3.39,3.39,0,13.56,0,11.86,3.39,5.08,0,0,0,3.39,0,3.39,3.39,0,3.39,3.39,0,0,0,0,0,10.17,3.39,0,0,0,0,0,6.78,0,0,5.08,0,0,0,0,0,3.39,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,6.78,13.56,0,8.47,6.78,0,0,0,0,11.86,1.69,0,1.69,0,1.69,0,0,13.56,10.17,0,0,0,3.39,0
750,49,38.51,3.71,14.31,20.23,24.5,4.08,83.67,79.59,61.22,14.29,10.2,10.2,0,0,0,0,4.08,8.16,8.16,0,12.24,8.16,4.08,14.29,0,26.53,0,0,0,0,0,0,20.41,2.04,18.37,4.08,4.08,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16,0,0,0,0,0,0,0,10.2,14.29,0,4.08,4.08,6.12,0,0,2.04,4.08,0,0,0,0,0,0,0,4.08,4.08,0,0,0,0,0
751,50,33.98,1,75.94,1,12.5,12,80,68,68,6,0,0,0,0,0,0,6,12,8,0,14,16,4,6,12,16,0,0,0,0,0,0,30,0,26,0,6,6,2,0,12,0,8,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,14,0,0,0,2,0,6,2,0,0,0,0,0,8,8,0,0,0,0,0
752,60,3.8,49.98,1,99,12,23.33,81.67,71.67,60,20,13.33,5,0,0,8.33,0,6.67,10,3.33,0,8.33,18.33,5,6.67,1.67,28.33,0,0,11.67,8.33,11.67,0,23.33,1.67,21.67,5,6.67,10,0,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,18.33,10,0,0,0,1.67,0,8.33,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,1.67,0,1.67,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0
753,54,49.68,29.78,5.41,5.19,54,24.07,75.93,68.52,53.7,11.11,7.41,1.85,0,0,0,5.56,3.7,18.52,12.96,0,9.26,3.7,9.26,12.96,1.85,18.52,1.85,1.85,0,0,0,0,14.81,0,14.81,1.85,3.7,0,1.85,0,3.7,0,1.85,0,1.85,0,0,0,0,0,0,0,7.41,1.85,0,0,0,0,1.85,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,0,0,0,0,0,0,5.56,9.26,3.7,0,0,1.85,0,0,0,0,0,1.85,1.85,0,0,1.85,0,0,0,0,9.26,5.56,0,0,0,0,0,0,3.7,1.85,0,0,0,1.85,0
754,72,22.81,72.07,1,93.93,36,12.5,81.94,72.22,52.78,13.89,12.5,1.39,0,0,11.11,0,1.39,9.72,4.17,1.39,11.11,6.94,8.33,11.11,1.39,18.06,6.94,1.39,1.39,1.39,1.39,0,19.44,0,19.44,4.17,5.56,4.17,2.78,1.39,2.78,0,5.56,5.56,0,1.39,1.39,0,0,0,0,0,13.89,1.39,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,2.78,1.39,0,1.39,0,0,1.39,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,13.89,8.33,0,1.39,6.94,0,0,0,2.78,4.17,5.56,0,0,0,0,0,0,4.17,2.78,0,0,0,1.39,0
